apprentice_id,snapshot_date,quiz_score,attendance_rate,feedback_gap_days,risk_status,promoted_flag
186,2025-01-29,64.9,76.4,16,Amber,False
186,2025-02-05,65.2,89.8,8,Green,False
186,2025-02-12,68.9,94.0,7,Green,False
186,2025-02-19,89.1,95.8,6,Green,False
186,2025-02-26,76.4,87.5,13,Green,False
186,2025-03-05,62.8,88.7,2,Amber,False
187,2025-01-01,88.7,87.7,17,Amber,False
187,2025-01-08,67.2,86.6,12,Green,False
187,2025-01-15,49.2,61.7,23,Red,False
187,2025-01-22,79.5,95.4,14,Green,False
187,2025-01-29,57.8,71.9,29,Red,False
187,2025-02-05,67.2,90.0,8,Green,False
187,2025-02-12,63.4,75.0,0,Amber,False
187,2025-02-19,77.1,88.8,26,Red,False
187,2025-02-26,69.7,89.5,15,Amber,False
187,2025-03-05,84.6,96.7,7,Green,False
188,2025-01-01,56.7,72.5,23,Red,False
188,2025-01-08,66.9,92.0,7,Green,False
188,2025-01-15,67.5,91.2,28,Red,False
188,2025-01-22,67.9,96.3,18,Amber,False
188,2025-01-29,74.5,95.0,24,Red,False
188,2025-02-05,73.1,84.4,22,Red,True
188,2025-02-12,81.1,91.5,29,Red,False
188,2025-02-19,69.4,91.3,3,Green,False
188,2025-02-26,64.6,77.5,5,Amber,False
188,2025-03-05,86.1,96.1,7,Green,False
189,2025-01-01,71.8,87.9,0,Green,False
189,2025-01-08,66.1,80.4,27,Red,False
189,2025-01-15,66.6,86.4,22,Red,False
189,2025-01-22,77.7,87.9,21,Amber,False
189,2025-01-29,52.9,78.5,29,Red,False
189,2025-02-05,50.9,81.2,3,Amber,False
189,2025-02-12,70.6,87.9,17,Amber,False
189,2025-02-19,81.4,86.8,14,Green,False
189,2025-02-26,42.1,66.0,25,Red,False
189,2025-03-05,71.5,97.0,15,Amber,False
190,2025-01-01,62.9,75.9,16,Amber,False
190,2025-01-08,79.7,98.0,21,Amber,False
190,2025-01-15,68.7,86.1,8,Green,False
190,2025-01-22,80.2,96.8,12,Green,False
190,2025-01-29,56.3,84.4,10,Amber,False
190,2025-02-05,77.7,93.7,9,Green,False
190,2025-02-12,67.4,90.1,27,Red,False
190,2025-02-19,78.5,92.5,17,Amber,False
190,2025-02-26,40.1,64.1,28,Red,False
190,2025-03-05,64.0,66.1,22,Red,False
191,2025-01-01,62.1,76.9,20,Amber,False
191,2025-01-08,70.5,94.3,28,Red,False
191,2025-01-15,78.3,92.2,5,Green,False
191,2025-01-22,57.2,66.8,19,Amber,False
191,2025-01-29,90.4,87.3,0,Green,False
191,2025-02-05,67.8,89.4,26,Red,False
191,2025-02-12,84.0,98.3,2,Green,False
191,2025-02-19,57.4,82.0,18,Amber,False
191,2025-02-26,70.9,85.0,18,Amber,False
191,2025-03-05,46.3,58.5,3,Red,False
192,2025-01-01,65.0,95.8,15,Amber,False
192,2025-01-08,51.3,67.7,25,Red,False
192,2025-01-15,73.7,82.2,28,Red,False
192,2025-01-22,87.5,88.2,15,Amber,False
192,2025-01-29,87.1,93.3,11,Green,True
192,2025-02-05,65.4,88.1,7,Green,False
192,2025-02-12,51.6,61.3,15,Red,False
192,2025-02-19,65.2,89.8,25,Red,False
192,2025-02-26,42.8,62.0,25,Red,False
192,2025-03-05,83.4,90.4,22,Red,False
193,2025-01-01,75.2,89.2,22,Red,False
193,2025-01-08,63.5,70.1,6,Amber,False
193,2025-01-15,78.7,94.5,7,Green,False
193,2025-01-22,53.5,73.1,12,Amber,True
193,2025-01-29,68.1,93.1,1,Green,False
193,2025-02-05,71.1,81.3,10,Green,False
193,2025-02-12,47.1,58.0,6,Red,False
193,2025-02-19,71.9,99.0,14,Green,False
193,2025-02-26,61.2,80.3,22,Red,False
193,2025-03-05,77.9,93.3,2,Green,False
194,2025-01-01,62.2,84.3,4,Amber,False
194,2025-01-08,80.1,91.8,27,Red,False
194,2025-01-15,75.5,83.3,27,Red,False
194,2025-01-22,69.8,86.1,23,Red,False
194,2025-01-29,78.6,89.5,22,Red,True
194,2025-02-05,85.6,90.6,5,Green,False
194,2025-02-12,63.6,83.5,9,Amber,False
194,2025-02-19,64.8,66.2,23,Red,False
194,2025-02-26,73.1,88.2,4,Green,False
194,2025-03-05,52.6,74.6,17,Amber,True
195,2025-01-01,95.1,98.7,2,Green,False
195,2025-01-08,71.2,87.8,23,Red,False
195,2025-01-15,71.6,90.2,7,Green,False
195,2025-01-22,53.9,77.6,28,Red,False
195,2025-01-29,90.9,87.9,12,Green,False
195,2025-02-05,76.3,98.1,25,Red,False
195,2025-02-12,71.4,90.3,16,Amber,False
195,2025-02-19,89.2,91.8,13,Green,False
195,2025-02-26,78.8,86.3,0,Green,False
195,2025-03-05,68.8,97.2,15,Amber,False
196,2025-01-01,93.7,88.1,27,Red,False
196,2025-01-08,93.8,94.2,9,Green,False
196,2025-01-15,87.4,90.4,2,Green,False
196,2025-01-22,72.7,76.6,4,Amber,False
196,2025-01-29,81.1,78.6,16,Amber,False
196,2025-02-05,74.8,84.3,19,Amber,False
196,2025-02-12,57.2,74.9,10,Amber,False
196,2025-02-19,58.6,79.9,24,Red,False
196,2025-02-26,59.6,88.5,8,Amber,False
196,2025-03-05,58.8,69.7,2,Amber,False
197,2025-01-01,73.2,91.4,10,Green,False
197,2025-01-08,61.2,72.1,3,Amber,False
197,2025-01-15,76.9,87.8,27,Red,True
197,2025-01-22,75.9,96.6,19,Amber,False
197,2025-01-29,63.8,69.4,18,Amber,False
197,2025-02-05,66.0,87.9,23,Red,False
197,2025-02-12,80.6,94.8,18,Amber,False
197,2025-02-19,62.7,66.6,0,Amber,False
197,2025-02-26,74.4,92.0,26,Red,False
197,2025-03-05,71.5,96.4,15,Amber,False
198,2025-01-01,77.2,99.1,14,Green,False
198,2025-01-08,91.1,84.0,15,Amber,False
198,2025-01-15,44.5,58.2,13,Red,False
198,2025-01-22,89.8,90.1,18,Amber,False
198,2025-01-29,56.6,69.8,9,Amber,False
198,2025-02-05,66.8,89.7,15,Amber,False
198,2025-02-12,64.9,59.7,5,Red,False
198,2025-02-19,71.8,85.8,0,Green,False
198,2025-02-26,78.6,87.2,10,Green,False
198,2025-03-05,68.4,93.5,5,Green,False
199,2025-01-01,53.7,72.2,24,Red,False
199,2025-01-08,59.5,74.5,27,Red,True
199,2025-01-15,65.4,92.0,19,Amber,False
199,2025-01-22,69.9,85.3,20,Amber,False
199,2025-01-29,67.6,89.8,21,Amber,False
199,2025-02-05,80.8,95.2,20,Amber,True
199,2025-02-12,66.9,82.3,28,Red,False
199,2025-02-19,56.1,73.2,24,Red,False
199,2025-02-26,66.6,95.8,22,Red,False
199,2025-03-05,61.8,66.5,14,Amber,False
200,2025-01-01,76.0,93.6,5,Green,False
200,2025-01-08,75.0,87.0,5,Green,False
200,2025-01-15,78.3,86.3,26,Red,False
200,2025-01-22,80.2,97.2,15,Amber,False
200,2025-01-29,77.3,93.4,15,Amber,False
200,2025-02-05,62.7,71.4,13,Amber,False
200,2025-02-12,76.8,84.6,6,Green,False
200,2025-02-19,58.8,87.3,4,Amber,False
200,2025-02-26,56.7,82.0,3,Amber,False
200,2025-03-05,68.5,86.1,5,Green,False
201,2025-01-01,74.4,92.2,15,Amber,False
201,2025-01-08,74.7,93.5,13,Green,False
201,2025-01-15,63.0,93.6,3,Amber,False
201,2025-01-22,94.7,84.5,15,Amber,False
201,2025-01-29,72.4,91.5,15,Amber,False
201,2025-02-05,63.3,81.5,26,Red,False
201,2025-02-12,86.7,90.2,25,Red,False
201,2025-02-19,80.4,89.9,6,Green,False
201,2025-02-26,57.1,68.5,5,Amber,False
201,2025-03-05,74.5,98.8,9,Green,False
202,2025-01-01,60.8,76.0,23,Red,False
202,2025-01-08,57.2,69.1,26,Red,False
202,2025-01-15,72.7,94.5,17,Amber,False
202,2025-01-22,62.1,74.4,15,Amber,False
202,2025-01-29,62.4,80.3,13,Amber,False
202,2025-02-05,67.3,93.5,14,Green,False
202,2025-02-12,66.6,97.6,28,Red,False
202,2025-02-19,66.5,85.2,28,Red,False
202,2025-02-26,72.1,90.3,1,Green,False
202,2025-03-05,59.6,85.4,23,Red,False
203,2025-01-01,82.1,90.7,23,Red,False
203,2025-01-08,56.0,69.7,26,Red,False
203,2025-01-15,75.7,92.0,20,Amber,False
203,2025-01-22,54.9,61.6,10,Red,False
203,2025-01-29,78.5,88.3,0,Green,False
203,2025-02-05,80.5,84.8,8,Green,False
203,2025-02-12,66.8,91.6,7,Green,False
203,2025-02-19,62.0,79.8,6,Amber,False
203,2025-02-26,67.0,96.0,23,Red,False
203,2025-03-05,75.4,92.7,20,Amber,False
204,2025-01-01,73.8,96.8,15,Amber,False
204,2025-01-08,79.5,91.7,7,Green,False
204,2025-01-15,78.2,84.7,13,Green,False
204,2025-01-22,65.0,90.6,6,Green,False
204,2025-01-29,67.7,92.0,9,Green,False
204,2025-02-05,64.5,73.4,29,Red,False
204,2025-02-12,62.3,86.5,24,Red,False
204,2025-02-19,72.3,97.8,3,Green,False
204,2025-02-26,65.7,89.9,9,Green,False
204,2025-03-05,73.8,88.2,16,Amber,True
205,2025-01-01,67.2,87.2,3,Green,False
205,2025-01-08,70.4,82.9,24,Red,False
205,2025-01-15,67.5,90.6,16,Amber,False
205,2025-01-22,69.2,85.1,28,Red,False
205,2025-01-29,82.5,93.3,29,Red,False
205,2025-02-05,87.6,104.0,4,Green,False
205,2025-02-12,75.2,83.6,16,Amber,False
205,2025-02-19,63.2,75.7,4,Amber,False
205,2025-02-26,65.4,92.4,24,Red,False
205,2025-03-05,75.1,82.0,19,Amber,False
206,2025-01-01,61.8,79.3,1,Amber,False
206,2025-01-08,66.5,90.9,29,Red,False
206,2025-01-15,63.9,74.7,8,Amber,False
206,2025-01-22,59.2,76.5,13,Amber,False
206,2025-01-29,64.6,59.8,7,Red,False
206,2025-02-05,65.1,81.4,23,Red,False
206,2025-02-12,65.8,93.1,24,Red,False
206,2025-02-19,64.6,82.2,0,Amber,False
206,2025-02-26,82.9,84.4,20,Amber,False
206,2025-03-05,50.2,59.6,25,Red,False
207,2025-01-01,47.5,57.0,21,Red,False
207,2025-01-08,63.9,77.9,0,Amber,False
207,2025-01-15,66.4,93.1,12,Green,False
207,2025-01-22,81.0,96.1,27,Red,False
207,2025-01-29,82.3,92.3,2,Green,True
207,2025-02-05,92.7,90.3,19,Amber,False
207,2025-02-12,68.8,88.1,5,Green,False
207,2025-02-19,72.6,96.1,16,Amber,False
207,2025-02-26,42.3,53.2,6,Red,False
207,2025-03-05,92.8,86.5,26,Red,False
208,2025-01-01,74.0,98.3,11,Green,False
208,2025-01-08,76.3,90.3,14,Green,False
208,2025-01-15,72.1,86.1,5,Green,True
208,2025-01-22,63.4,76.0,10,Amber,False
208,2025-01-29,62.0,75.5,16,Amber,False
208,2025-02-05,58.2,78.7,9,Amber,False
208,2025-02-12,56.6,81.8,21,Amber,False
208,2025-02-19,53.8,67.4,11,Amber,False
208,2025-02-26,61.2,63.9,12,Red,True
208,2025-03-05,80.2,88.0,15,Amber,False
209,2025-01-01,70.6,88.6,13,Green,False
209,2025-01-08,57.5,78.0,6,Amber,False
209,2025-01-15,65.7,79.4,17,Amber,False
209,2025-01-22,68.8,87.5,22,Red,False
209,2025-01-29,69.7,87.4,7,Green,False
209,2025-02-05,72.9,87.1,26,Red,False
209,2025-02-12,77.9,96.7,1,Green,False
209,2025-02-19,77.3,83.6,19,Amber,False
209,2025-02-26,89.3,90.2,20,Amber,False
209,2025-03-05,54.8,79.0,29,Red,False
210,2025-01-01,54.7,65.8,0,Amber,False
210,2025-01-08,81.8,89.0,0,Green,False
210,2025-01-15,66.4,96.0,10,Green,False
210,2025-01-22,65.9,87.6,11,Green,False
210,2025-01-29,54.7,66.0,17,Amber,False
210,2025-02-05,65.2,86.7,2,Green,False
210,2025-02-12,62.8,67.8,5,Amber,False
210,2025-02-19,67.4,84.3,27,Red,False
210,2025-02-26,66.4,83.9,21,Amber,False
210,2025-03-05,77.1,95.9,1,Green,False
211,2025-01-01,73.8,87.1,16,Amber,False
211,2025-01-08,62.1,78.8,29,Red,False
211,2025-01-15,48.5,54.7,23,Red,False
211,2025-01-22,84.8,90.5,21,Amber,False
211,2025-01-29,71.2,88.1,4,Green,False
211,2025-02-05,63.8,71.4,7,Amber,False
211,2025-02-12,59.6,81.5,27,Red,False
211,2025-02-19,74.5,89.8,1,Green,False
211,2025-02-26,74.2,94.0,5,Green,False
211,2025-03-05,53.6,70.4,18,Amber,False
212,2025-01-01,84.5,86.7,2,Green,False
212,2025-01-08,83.6,91.4,15,Amber,False
212,2025-01-15,59.2,72.1,4,Amber,False
212,2025-01-22,58.7,83.3,12,Amber,False
212,2025-01-29,61.0,69.9,2,Amber,False
212,2025-02-05,71.8,93.7,7,Green,False
212,2025-02-12,69.9,87.9,16,Amber,False
212,2025-02-19,63.4,77.2,22,Red,False
212,2025-02-26,85.1,84.6,23,Red,False
212,2025-03-05,73.4,80.2,0,Green,False
213,2025-01-01,65.1,86.7,9,Green,False
213,2025-01-08,74.8,91.1,14,Green,False
213,2025-01-15,81.0,92.5,20,Amber,False
213,2025-01-22,79.9,88.7,2,Green,False
213,2025-01-29,77.1,85.2,28,Red,False
213,2025-02-05,75.2,103.3,18,Amber,False
213,2025-02-12,59.0,72.1,20,Amber,False
213,2025-02-19,59.1,73.2,11,Amber,False
213,2025-02-26,70.1,86.2,17,Amber,False
213,2025-03-05,81.9,85.3,3,Green,False
214,2025-01-01,79.5,87.2,12,Green,False
214,2025-01-08,69.6,92.7,13,Green,False
214,2025-01-15,64.4,72.4,2,Amber,False
214,2025-01-22,80.8,88.3,20,Amber,False
214,2025-01-29,71.4,89.5,3,Green,False
214,2025-02-05,72.2,98.4,7,Green,False
214,2025-02-12,64.0,70.3,19,Amber,False
214,2025-02-19,78.9,93.2,28,Red,False
214,2025-02-26,75.3,90.0,11,Green,False
214,2025-03-05,49.5,48.2,28,Red,False
215,2025-01-01,66.3,87.6,16,Amber,False
215,2025-01-08,61.6,69.1,12,Amber,False
215,2025-01-15,66.3,89.9,18,Amber,False
215,2025-01-22,62.3,70.7,10,Amber,False
215,2025-01-29,66.1,91.6,9,Green,False
215,2025-02-05,79.9,94.5,13,Green,False
215,2025-02-12,65.3,85.2,7,Green,False
215,2025-02-19,64.4,70.8,27,Red,False
215,2025-02-26,52.9,72.5,11,Amber,True
215,2025-03-05,78.9,87.6,18,Amber,False
216,2025-01-01,86.1,94.5,4,Green,False
216,2025-01-08,56.1,87.9,7,Amber,False
216,2025-01-15,56.9,56.6,24,Red,False
216,2025-01-22,74.8,95.0,21,Amber,False
216,2025-01-29,81.6,96.9,8,Green,False
216,2025-02-05,68.0,92.7,3,Green,False
216,2025-02-12,81.6,86.7,2,Green,False
216,2025-02-19,62.7,68.0,9,Amber,False
216,2025-02-26,75.4,90.9,26,Red,False
216,2025-03-05,75.8,83.9,5,Green,False
217,2025-01-01,61.8,82.2,7,Amber,False
217,2025-01-08,62.9,84.4,24,Red,False
217,2025-01-15,75.6,85.1,6,Green,False
217,2025-01-22,92.0,79.7,6,Amber,False
217,2025-01-29,69.1,87.7,3,Green,False
217,2025-02-05,57.1,62.1,25,Red,False
217,2025-02-12,63.8,74.2,17,Amber,False
217,2025-02-19,67.7,90.7,26,Red,False
217,2025-02-26,70.9,89.3,1,Green,False
217,2025-03-05,69.9,87.2,19,Amber,False
218,2025-01-01,77.5,90.6,24,Red,False
218,2025-01-08,61.6,71.8,0,Amber,True
218,2025-01-15,63.7,79.8,3,Amber,False
218,2025-01-22,51.0,72.4,24,Red,False
218,2025-01-29,76.8,94.1,9,Green,False
218,2025-02-05,67.7,90.2,24,Red,False
218,2025-02-12,78.1,86.4,9,Green,False
218,2025-02-19,73.3,92.3,24,Red,False
218,2025-02-26,48.4,48.7,3,Red,False
218,2025-03-05,83.2,94.4,20,Amber,False
219,2025-01-01,59.7,79.9,18,Amber,True
219,2025-01-08,51.1,86.1,0,Amber,False
219,2025-01-15,60.2,88.9,6,Amber,False
219,2025-01-22,77.3,97.7,21,Amber,True
219,2025-01-29,67.1,92.2,21,Amber,False
219,2025-02-05,65.7,96.8,9,Green,False
219,2025-02-12,63.6,77.8,0,Amber,False
219,2025-02-19,87.1,91.0,13,Green,False
219,2025-02-26,69.4,95.6,13,Green,False
219,2025-03-05,49.0,52.9,22,Red,False
220,2025-01-01,71.9,89.0,0,Green,False
220,2025-01-08,89.2,93.5,25,Red,False
220,2025-01-15,56.6,72.4,12,Amber,False
220,2025-01-22,79.7,86.2,25,Red,False
220,2025-01-29,52.8,76.0,21,Amber,False
220,2025-02-05,62.0,76.5,24,Red,False
220,2025-02-12,84.2,87.9,23,Red,False
220,2025-02-19,49.0,69.9,1,Red,False
220,2025-02-26,75.0,90.3,15,Amber,False
220,2025-03-05,71.6,88.0,25,Red,False
221,2025-01-01,61.7,70.4,15,Amber,False
221,2025-01-08,80.5,85.1,13,Green,False
221,2025-01-15,77.8,93.3,12,Green,False
221,2025-01-22,79.6,95.8,27,Red,True
221,2025-01-29,74.1,93.1,8,Green,False
221,2025-02-05,59.8,72.1,20,Amber,False
221,2025-02-12,68.0,92.8,2,Green,False
221,2025-02-19,76.4,88.6,5,Green,False
221,2025-02-26,68.2,98.1,25,Red,False
221,2025-03-05,53.2,71.0,20,Amber,True
222,2025-01-01,70.2,88.0,24,Red,False
222,2025-01-08,61.1,75.6,27,Red,False
222,2025-01-15,83.5,95.3,15,Amber,False
222,2025-01-22,67.8,88.4,22,Red,False
222,2025-01-29,68.7,92.5,25,Red,False
222,2025-02-05,90.0,88.5,6,Green,False
222,2025-02-12,75.3,94.8,11,Green,False
222,2025-02-19,57.4,82.7,14,Amber,False
222,2025-02-26,59.3,73.3,1,Amber,False
222,2025-03-05,41.5,60.4,14,Red,False
223,2025-01-01,70.6,93.9,25,Red,False
223,2025-01-08,63.1,70.9,19,Amber,False
223,2025-01-15,81.5,85.3,22,Red,False
223,2025-01-22,58.4,80.8,12,Amber,False
223,2025-01-29,76.7,93.6,9,Green,False
223,2025-02-05,65.1,104.9,27,Red,False
223,2025-02-12,76.3,97.5,1,Green,False
223,2025-02-19,64.2,78.2,10,Amber,False
223,2025-02-26,82.2,91.3,14,Green,False
223,2025-03-05,69.1,86.6,19,Amber,False
224,2025-01-01,46.5,48.6,21,Red,False
224,2025-01-08,71.4,92.4,3,Green,False
224,2025-01-15,88.1,94.3,21,Amber,False
224,2025-01-22,51.1,80.0,13,Amber,False
224,2025-01-29,58.2,84.4,6,Amber,False
224,2025-02-05,50.6,70.6,9,Amber,False
224,2025-02-12,79.1,89.8,16,Amber,False
224,2025-02-19,68.7,92.9,7,Green,False
224,2025-02-26,81.1,94.3,17,Amber,False
224,2025-03-05,73.9,84.1,26,Red,False
225,2025-01-01,68.1,92.3,5,Green,False
225,2025-01-08,82.6,93.4,15,Amber,False
225,2025-01-15,77.8,95.1,16,Amber,False
225,2025-01-22,67.9,92.7,10,Green,False
225,2025-01-29,57.8,89.6,23,Red,False
225,2025-02-05,66.3,88.8,29,Red,False
225,2025-02-12,84.5,93.0,6,Green,False
225,2025-02-19,63.1,78.7,8,Amber,False
225,2025-02-26,75.9,81.8,21,Amber,False
225,2025-03-05,70.4,81.2,26,Red,False
226,2025-01-01,57.4,85.3,10,Amber,False
226,2025-01-08,80.6,86.3,12,Green,False
226,2025-01-15,66.2,87.5,25,Red,False
226,2025-01-22,64.3,93.2,13,Amber,False
226,2025-01-29,68.3,96.8,4,Green,False
226,2025-02-05,80.7,74.7,3,Amber,False
226,2025-02-12,43.0,43.2,15,Red,False
226,2025-02-19,87.4,91.4,22,Red,False
226,2025-02-26,55.6,78.6,14,Amber,False
226,2025-03-05,54.1,72.7,19,Amber,False
227,2025-01-01,70.2,98.3,14,Green,False
227,2025-01-08,61.6,72.0,6,Amber,False
227,2025-01-15,67.3,83.1,2,Green,False
227,2025-01-22,73.9,88.8,15,Amber,False
227,2025-01-29,89.7,93.6,14,Green,False
227,2025-02-05,65.4,97.3,5,Green,False
227,2025-02-12,63.7,88.1,18,Amber,False
227,2025-02-19,73.0,86.1,6,Green,False
227,2025-02-26,66.0,84.7,8,Green,False
227,2025-03-05,54.3,70.5,16,Amber,False
228,2025-01-01,63.5,70.9,19,Amber,False
228,2025-01-08,67.4,102.3,22,Red,False
228,2025-01-15,82.6,85.0,21,Amber,True
228,2025-01-22,75.3,79.8,2,Amber,False
228,2025-01-29,60.7,71.0,16,Amber,False
228,2025-02-05,52.6,78.6,14,Amber,False
228,2025-02-12,60.9,74.9,6,Amber,False
228,2025-02-19,81.8,94.0,26,Red,False
228,2025-02-26,72.2,88.2,26,Red,False
228,2025-03-05,61.3,90.6,17,Amber,False
229,2025-01-01,76.1,83.4,3,Green,True
229,2025-01-08,69.6,84.7,24,Red,False
229,2025-01-15,73.3,85.8,23,Red,False
229,2025-01-22,68.2,88.0,12,Green,False
229,2025-01-29,78.0,89.7,11,Green,False
229,2025-02-05,63.7,73.5,27,Red,False
229,2025-02-12,69.3,96.1,6,Green,False
229,2025-02-19,62.0,67.4,19,Amber,False
229,2025-02-26,100.0,86.0,15,Amber,False
229,2025-03-05,62.7,69.1,16,Amber,False
230,2025-01-01,68.7,84.6,28,Red,False
230,2025-01-08,64.8,93.7,15,Amber,False
230,2025-01-15,64.8,75.2,16,Amber,False
230,2025-01-22,51.9,67.4,7,Amber,False
230,2025-01-29,82.6,75.9,18,Amber,False
230,2025-02-05,68.6,82.3,29,Red,False
230,2025-02-12,65.9,97.5,7,Green,False
230,2025-02-19,52.0,58.9,15,Red,False
230,2025-02-26,46.6,48.8,6,Red,False
230,2025-03-05,66.8,93.7,2,Green,False
231,2025-01-01,68.0,89.1,17,Amber,False
231,2025-01-08,70.2,87.9,17,Amber,False
231,2025-01-15,67.4,91.9,10,Green,False
231,2025-01-22,58.2,81.2,17,Amber,False
231,2025-01-29,57.1,75.7,19,Amber,False
231,2025-02-05,67.7,95.6,19,Amber,False
231,2025-02-12,76.1,86.9,6,Green,False
231,2025-02-19,68.3,98.8,19,Amber,False
231,2025-02-26,71.8,85.0,12,Green,False
231,2025-03-05,57.3,75.1,28,Red,False
232,2025-01-01,72.7,86.9,2,Green,False
232,2025-01-08,74.9,88.3,7,Green,False
232,2025-01-15,70.3,88.2,8,Green,False
232,2025-01-22,80.0,98.1,0,Green,False
232,2025-01-29,70.9,81.4,4,Green,False
232,2025-02-05,87.7,95.3,2,Green,False
232,2025-02-12,73.6,96.7,18,Amber,False
232,2025-02-19,60.4,60.4,24,Red,False
232,2025-02-26,73.5,81.4,28,Red,False
232,2025-03-05,48.9,55.8,18,Red,False
233,2025-01-01,74.4,87.4,12,Green,False
233,2025-01-08,75.2,88.9,11,Green,False
233,2025-01-15,76.6,89.3,1,Green,False
233,2025-01-22,73.8,88.7,13,Green,False
233,2025-01-29,81.5,95.8,0,Green,False
233,2025-02-05,73.9,91.0,19,Amber,False
233,2025-02-12,69.6,87.1,8,Green,False
233,2025-02-19,68.4,87.5,29,Red,False
233,2025-02-26,58.4,59.2,4,Red,False
233,2025-03-05,69.7,99.1,27,Red,False
234,2025-01-01,93.2,88.1,9,Green,False
234,2025-01-08,82.7,92.2,15,Amber,False
234,2025-01-15,52.4,64.8,16,Red,False
234,2025-01-22,78.0,95.9,0,Green,False
234,2025-01-29,68.3,85.3,22,Red,False
234,2025-02-05,71.2,91.6,22,Red,False
234,2025-02-12,67.7,90.1,12,Green,False
234,2025-02-19,51.4,82.9,20,Amber,False
234,2025-02-26,65.8,89.3,6,Green,False
234,2025-03-05,77.9,93.1,2,Green,False
235,2025-01-01,63.3,73.3,28,Red,False
235,2025-01-08,74.7,91.3,11,Green,False
235,2025-01-15,53.2,69.5,16,Amber,False
235,2025-01-22,72.8,99.2,1,Green,False
235,2025-01-29,61.9,75.8,0,Amber,False
235,2025-02-05,72.3,83.3,16,Amber,False
235,2025-02-12,65.1,82.2,5,Green,False
235,2025-02-19,63.7,69.1,25,Red,False
235,2025-02-26,64.1,82.4,19,Amber,False
235,2025-03-05,73.9,93.4,25,Red,False
236,2025-01-01,56.4,65.5,18,Amber,False
236,2025-01-08,74.7,87.3,17,Amber,False
236,2025-01-15,62.8,62.3,25,Red,False
236,2025-01-22,58.9,76.6,25,Red,False
236,2025-01-29,66.7,92.3,7,Green,False
236,2025-02-05,52.3,98.9,3,Amber,False
236,2025-02-12,63.5,67.8,13,Amber,False
236,2025-02-19,67.4,96.4,2,Green,False
236,2025-02-26,85.1,96.1,7,Green,False
236,2025-03-05,72.6,86.1,29,Red,False
237,2025-01-01,63.9,76.1,2,Amber,False
237,2025-01-08,81.6,87.8,13,Green,False
237,2025-01-15,80.7,87.2,20,Amber,False
237,2025-01-22,77.6,88.7,8,Green,False
237,2025-01-29,67.5,88.9,10,Green,False
237,2025-02-05,56.7,74.8,28,Red,False
237,2025-02-12,77.5,86.8,1,Green,False
237,2025-02-19,76.8,94.7,15,Amber,False
237,2025-02-26,50.7,68.4,14,Amber,False
237,2025-03-05,66.9,88.7,20,Amber,False
238,2025-01-01,76.5,81.1,22,Red,False
238,2025-01-08,71.1,95.0,17,Amber,False
238,2025-01-15,76.5,89.8,1,Green,False
238,2025-01-22,70.4,98.4,23,Red,False
238,2025-01-29,88.9,84.3,23,Red,False
238,2025-02-05,64.6,68.6,23,Red,False
238,2025-02-12,86.8,84.2,10,Green,False
238,2025-02-19,65.3,86.4,21,Amber,False
238,2025-02-26,71.9,95.4,12,Green,False
238,2025-03-05,62.1,67.2,23,Red,False
239,2025-01-01,72.4,83.2,27,Red,False
239,2025-01-08,68.5,86.1,26,Red,False
239,2025-01-15,52.5,77.3,2,Amber,True
239,2025-01-22,53.5,82.7,8,Amber,False
239,2025-01-29,60.3,64.6,26,Red,False
239,2025-02-05,67.4,91.2,12,Green,False
239,2025-02-12,63.0,86.7,25,Red,False
239,2025-02-19,49.6,49.2,15,Red,False
239,2025-02-26,71.8,93.2,5,Green,False
239,2025-03-05,62.5,87.3,23,Red,False
240,2025-01-01,76.4,88.2,9,Green,False
240,2025-01-08,68.3,96.7,12,Green,False
240,2025-01-15,72.5,84.5,12,Green,False
240,2025-01-22,77.2,107.0,13,Green,False
240,2025-01-29,89.2,91.0,23,Red,False
240,2025-02-05,51.2,66.8,6,Amber,False
240,2025-02-12,69.1,86.9,29,Red,False
240,2025-02-19,73.4,92.0,18,Amber,False
240,2025-02-26,68.1,82.8,25,Red,False
240,2025-03-05,68.1,89.6,26,Red,False
241,2025-01-01,61.6,81.7,22,Red,False
241,2025-01-08,71.7,92.9,25,Red,False
241,2025-01-15,74.4,96.5,2,Green,False
241,2025-01-22,58.8,78.0,1,Amber,False
241,2025-01-29,53.5,80.9,26,Red,False
241,2025-02-05,63.6,80.2,21,Amber,False
241,2025-02-12,61.4,84.1,27,Red,False
241,2025-02-19,77.7,94.7,13,Green,False
241,2025-02-26,88.4,90.6,23,Red,False
241,2025-03-05,77.6,87.0,16,Amber,False
242,2025-01-01,63.7,59.8,6,Red,False
242,2025-01-08,57.8,65.7,8,Amber,False
242,2025-01-15,86.7,91.5,25,Red,False
242,2025-01-22,71.4,93.1,26,Red,False
242,2025-01-29,68.1,95.2,29,Red,False
242,2025-02-05,74.6,97.3,11,Green,False
242,2025-02-12,76.9,92.0,5,Green,False
242,2025-02-19,78.3,94.0,14,Green,True
242,2025-02-26,54.0,68.4,5,Amber,False
242,2025-03-05,51.6,68.7,18,Amber,False
243,2025-01-01,71.0,92.5,27,Red,False
243,2025-01-08,72.4,85.7,19,Amber,False
243,2025-01-15,64.8,67.7,25,Red,False
243,2025-01-22,75.5,89.4,22,Red,False
243,2025-01-29,55.2,74.8,22,Red,False
243,2025-02-05,49.9,41.8,29,Red,False
